db_name	db_version	table_name	column_name	column_type	url	description
postgres	11	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	Always USAGE
postgres	12	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	Always USAGE
postgres	13	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	Always USAGE
postgres	8.2	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	8.3	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	8.4	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.0	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.1	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.2	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.3	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.4	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.5	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	9.6	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	10	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/10/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	11	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/11/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	12	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/12/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	13	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/13/infoschema-routine-privileges.html	Name of the role that the privilege was granted to
postgres	7.4	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-routine-privileges.html	Name of the user or group that the privilege was granted to
postgres	8.0	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-routine-privileges.html	Name of the user or group that the privilege was granted to
postgres	8.1	routine_privileges	grantee	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-routine-privileges.html	Name of the user or group that the privilege was granted to
postgres	8.2	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	8.3	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	8.4	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.0	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.1	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.2	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.3	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.4	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.5	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	9.6	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	10	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/10/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	11	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/11/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	12	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/12/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	13	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/13/infoschema-routine-privileges.html	Name of the role that granted the privilege
postgres	7.4	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-routine-privileges.html	Name of the user that granted the privilege
postgres	8.0	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-routine-privileges.html	Name of the user that granted the privilege
postgres	8.1	routine_privileges	grantor	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-routine-privileges.html	Name of the user that granted the privilege
postgres	7.4	routine_privileges	is_grantable	character_data	https://www.postgresql.org/docs/7.4/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	8.0	routine_privileges	is_grantable	character_data	https://www.postgresql.org/docs/8.0/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	8.1	routine_privileges	is_grantable	character_data	https://www.postgresql.org/docs/8.1/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	8.2	routine_privileges	is_grantable	character_data	https://www.postgresql.org/docs/8.2/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	8.3	routine_privileges	is_grantable	character_data	https://www.postgresql.org/docs/8.3/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	8.4	routine_privileges	is_grantable	character_data	https://www.postgresql.org/docs/8.4/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.0	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.0/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.1	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.1/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.2	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.2/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.3	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.3/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.4	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.4/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.5	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.5/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	9.6	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.6/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	10	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/10/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	11	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/11/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	12	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/12/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	13	routine_privileges	is_grantable	yes_or_no	https://www.postgresql.org/docs/13/infoschema-routine-privileges.html	YES if the privilege is grantable, NO if not
postgres	7.4	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/7.4/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	8.0	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/8.0/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	8.1	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/8.1/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	8.2	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/8.2/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	8.3	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/8.3/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	8.4	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/8.4/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.0	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.0/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.1	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.1/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.2	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.2/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.3	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.3/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.4	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.4/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.5	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	9.6	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	10	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/10/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	11	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/11/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	12	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/12/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	13	routine_privileges	privilege_type	character_data	https://www.postgresql.org/docs/13/infoschema-routine-privileges.html	Always EXECUTE (the only privilege type for functions)
postgres	7.4	routine_privileges	routine_catalog	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-routine-privileges.html	Name of the database containing the function (always the current database)
postgres	8.0	routine_privileges	routine_catalog	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-routine-privileges.html	Name of the database containing the function (always the current database)
